studyInstanceUID,filepath
1.2.276.0.7230010.3.1.2.8323329.27415.1517874478.333829,"/defaultStorage/fsRetrieve/79/d0/79d0adafb2774e47ae25c88e08b7c9bc.dcm"
1.2.276.0.7230010.3.1.2.8323329.24987.1517874461.293240,"/defaultStorage/fsRetrieve/5f/6a/5f6a9950af5a406abb2c436b89ef1096.dcm"
1.2.276.0.7230010.3.1.2.8323329.15850.1517874393.408840,"/defaultStorage/fsRetrieve/23/64/236452f0befe4629bfcfb9239d6a6c8a.dcm"
1.2.276.0.7230010.3.1.2.8323329.20195.1517874425.35329,"/defaultStorage/fsRetrieve/e6/5a/e65a4c2e239142a9804fb0ae54edca52.dcm"
1.2.276.0.7230010.3.1.2.8323329.3517.1517874302.417996,"/defaultStorage/fsRetrieve/7f/06/7f06472b139f4d6f83f51c6a0da526f6.dcm"
1.2.276.0.7230010.3.1.2.8323329.27314.1517874477.766866,"/defaultStorage/fsRetrieve/af/8a/af8af23e52d84f968156aac669831a43.dcm"
1.2.276.0.7230010.3.1.2.8323329.10003.1517874346.163989,"/defaultStorage/fsRetrieve/2a/08/2a08ee9382cf4e1197f5003cdabb7217.dcm"
1.2.276.0.7230010.3.1.2.8323329.7026.1517874329.179949,"/defaultStorage/fsRetrieve/24/b0/24b0abe31ae94335867e9c9b63c43ab8.dcm"
1.2.276.0.7230010.3.1.2.8323329.28333.1517874484.568063,"/defaultStorage/fsRetrieve/c1/cb/c1cbf584d8a64a948c4ff4f5613da986.dcm"
1.2.276.0.7230010.3.1.2.8323329.11032.1517874356.224490,"/defaultStorage/fsRetrieve/7a/2a/7a2a722dc36b4c7cab2664028b21136e.dcm"
1.2.276.0.7230010.3.1.2.8323329.4015.1517874305.423916,"/defaultStorage/fsRetrieve/0c/ad/0cad2ffa81364d14b44b811e13c0c731.dcm"
1.2.276.0.7230010.3.1.2.8323329.27746.1517874480.235510,"/defaultStorage/fsRetrieve/0b/ba/0bba3962e5e74bbd9d128579b1816599.dcm"
1.2.276.0.7230010.3.1.2.8323329.27427.1517874478.380140,"/defaultStorage/fsRetrieve/39/1f/391f5daaa5da49fca6798e52a689be70.dcm"
1.2.276.0.7230010.3.1.2.8323329.4909.1517874310.356920,"/defaultStorage/fsRetrieve/a0/48/a04895301bea47e094ae07290bd2e4ab.dcm"
1.2.276.0.7230010.3.1.2.8323329.15298.1517874384.907857,"/defaultStorage/fsRetrieve/7f/0c/7f0c7333515349c189dcc04e65dc2cb4.dcm"
1.2.276.0.7230010.3.1.2.8323329.28807.1517874487.932791,"/defaultStorage/fsRetrieve/cb/99/cb99332c6b8e4076992f2ae3a6f34a7a.dcm"
1.2.276.0.7230010.3.1.2.8323329.8931.1517874340.312141,"/defaultStorage/fsRetrieve/08/88/08888decb37147748516fbb928a3777c.dcm"
1.2.276.0.7230010.3.1.2.8323329.15444.1517874385.706287,"/defaultStorage/fsRetrieve/cb/da/cbdab951b15b4093bb101f2ed403a0f5.dcm"
1.2.276.0.7230010.3.1.2.8323329.5477.1517874316.572073,"/defaultStorage/fsRetrieve/b6/10/b6104c10935849adaa151d249e1c51c6.dcm"
1.2.276.0.7230010.3.1.2.8323329.21753.1517874436.116659,"/defaultStorage/fsRetrieve/bc/e2/bce2d56fc1354a2d88f8656008e68620.dcm"
1.2.276.0.7230010.3.1.2.8323329.8880.1517874340.37742,"/defaultStorage/fsRetrieve/f5/c1/f5c15dfa6b494303ab3f2c23dcf8a8a1.dcm"
1.2.276.0.7230010.3.1.2.8323329.28253.1517874484.200520,"/defaultStorage/fsRetrieve/d7/46/d746513f09444e15a5f41fb3b9c23efb.dcm"
1.2.276.0.7230010.3.1.2.8323329.8804.1517874339.507027,"/defaultStorage/fsRetrieve/4f/c1/4fc10f9b1480428894327008f401c58d.dcm"
1.2.276.0.7230010.3.1.2.8323329.18197.1517874409.184798,"/defaultStorage/fsRetrieve/13/d0/13d01988755e4eb2998205b3cdbf4e1c.dcm"
1.2.276.0.7230010.3.1.2.8323329.10608.1517874353.57509,"/defaultStorage/fsRetrieve/08/10/0810377dabed4008b6e28f296d7ba2ec.dcm"
1.2.276.0.7230010.3.1.2.8323329.14000.1517874376.898637,"/defaultStorage/fsRetrieve/03/a4/03a440ce5a734ca3a81cb66e86a37583.dcm"
1.2.276.0.7230010.3.1.2.8323329.20613.1517874428.931648,"/defaultStorage/fsRetrieve/70/ab/70ab4fc949f64e9687ea823bd0bcc66d.dcm"
1.2.276.0.7230010.3.1.2.8323329.10293.1517874347.904454,"/defaultStorage/fsRetrieve/86/f8/86f894c4e93c4862afbab6085287dea6.dcm"
1.2.276.0.7230010.3.1.2.8323329.11056.1517874356.320949,"/defaultStorage/fsRetrieve/8a/e9/8ae98a683928408ab3f3f9e91f1ff2f5.dcm"
1.2.276.0.7230010.3.1.2.8323329.24887.1517874458.900107,"/defaultStorage/fsRetrieve/73/c7/73c7ddc033bd4db88b54482508f2a917.dcm"
1.2.276.0.7230010.3.1.2.8323329.29693.1517874493.227695,"/defaultStorage/fsRetrieve/31/1a/311adc8eb0794b6589dc3cdcebc30f00.dcm"
1.2.276.0.7230010.3.1.2.8323329.15189.1517874384.215834,"/defaultStorage/fsRetrieve/f6/f3/f6f3cf9a00ff42f4afcf12b2258551e1.dcm"
1.2.276.0.7230010.3.1.2.8323329.30146.1517874495.920271,"/defaultStorage/fsRetrieve/5b/b5/5bb586237959434c8dc297f46d2a9f6c.dcm"
1.2.276.0.7230010.3.1.2.8323329.17235.1517874402.988750,"/defaultStorage/fsRetrieve/89/90/8990519e7346453091de4eb2993d8b55.dcm"
1.2.276.0.7230010.3.1.2.8323329.30579.1517874503.174366,"/defaultStorage/fsRetrieve/e6/f1/e6f183d031ec4e478e4b626b4ec6f5ea.dcm"
1.2.276.0.7230010.3.1.2.8323329.10473.1517874352.271804,"/defaultStorage/fsRetrieve/f2/46/f24699bdc75f483b86c678618664b17d.dcm"
1.2.276.0.7230010.3.1.2.8323329.5844.1517874318.563026,"/defaultStorage/fsRetrieve/30/d8/30d8d2c4ca354504978abe75d02a4930.dcm"
1.2.276.0.7230010.3.1.2.8323329.13112.1517874369.513076,"/defaultStorage/fsRetrieve/95/2c/952c4732cfdb458f904ce0b56fcc4e2f.dcm"
1.2.276.0.7230010.3.1.2.8323329.2558.1517874297.222435,"/defaultStorage/fsRetrieve/62/3e/623e7a3bc65d4f85b527f794942cde9b.dcm"
1.2.276.0.7230010.3.1.2.8323329.30842.1517874504.722750,"/defaultStorage/fsRetrieve/e5/d7/e5d782741c3540ca8c3bbe62d28dae21.dcm"
1.2.276.0.7230010.3.1.2.8323329.29951.1517874494.751352,"/defaultStorage/fsRetrieve/8a/b6/8ab60d9c9f244423a37640320d6220ad.dcm"
1.2.276.0.7230010.3.1.2.8323329.9394.1517874342.805008,"/defaultStorage/fsRetrieve/da/88/da88ba2c96f54d698df2e5da6faa5170.dcm"
1.2.276.0.7230010.3.1.2.8323329.31011.1517874505.679550,"/defaultStorage/fsRetrieve/43/4a/434ae0a85ff34b24b1ef48be25e0a231.dcm"
1.2.276.0.7230010.3.1.2.8323329.11656.1517874359.767023,"/defaultStorage/fsRetrieve/54/4f/544f842541494838969ca922187468e0.dcm"
1.2.276.0.7230010.3.1.2.8323329.11889.1517874361.746906,"/defaultStorage/fsRetrieve/42/2b/422b06266ef74a88bf41931db9cce006.dcm"
1.2.276.0.7230010.3.1.2.8323329.21859.1517874437.460975,"/defaultStorage/fsRetrieve/38/56/3856791823414644ab2369c28e39d07f.dcm"
1.2.276.0.7230010.3.1.2.8323329.4000.1517874305.346100,"/defaultStorage/fsRetrieve/2c/7b/2c7b37c0451448159e66568384990f29.dcm"
1.2.276.0.7230010.3.1.2.8323329.25265.1517874463.955645,"/defaultStorage/fsRetrieve/bf/10/bf10c02b1ebb4a239872aaedd23e0d71.dcm"
1.2.276.0.7230010.3.1.2.8323329.21277.1517874433.321989,"/defaultStorage/fsRetrieve/51/1f/511f55b327a9469894bec6c7e995df50.dcm"
1.2.276.0.7230010.3.1.2.8323329.24551.1517874455.171718,"/defaultStorage/fsRetrieve/31/4f/314fed6872bf4becabbae451f230cf2c.dcm"
1.2.276.0.7230010.3.1.2.8323329.8467.1517874337.573662,"/defaultStorage/fsRetrieve/b9/79/b97927ab40e14c6eac6ac47e01779a15.dcm"
1.2.276.0.7230010.3.1.2.8323329.12506.1517874365.427041,"/defaultStorage/fsRetrieve/18/4a/184a4ec13c8942078ebade5ce7129df9.dcm"
1.2.276.0.7230010.3.1.2.8323329.4498.1517874308.53387,"/defaultStorage/fsRetrieve/a5/86/a58660f1046b45ceb6b494ee157888a8.dcm"
1.2.276.0.7230010.3.1.2.8323329.17997.1517874407.929666,"/defaultStorage/fsRetrieve/ad/c3/adc3ce17bd6946fe838907a3f9889274.dcm"
1.2.276.0.7230010.3.1.2.8323329.19311.1517874416.561473,"/defaultStorage/fsRetrieve/9d/52/9d525175142e4ce49be16da5504d6a1e.dcm"
1.2.276.0.7230010.3.1.2.8323329.12005.1517874362.569380,"/defaultStorage/fsRetrieve/52/b0/52b071eac4004eb680637d2eafb66a45.dcm"
1.2.276.0.7230010.3.1.2.8323329.22002.1517874438.271625,"/defaultStorage/fsRetrieve/4c/f6/4cf6b91b1f4548f3a1137a0cb5550dc0.dcm"
1.2.276.0.7230010.3.1.2.8323329.1952.1517874293.759859,"/defaultStorage/fsRetrieve/2a/dc/2adc79d1c82646e4b61d6db7ae116dcb.dcm"
1.2.276.0.7230010.3.1.2.8323329.23914.1517874450.757247,"/defaultStorage/fsRetrieve/19/2c/192c5e8af78943d9bf6a29678c790cc4.dcm"
1.2.276.0.7230010.3.1.2.8323329.15243.1517874384.518997,"/defaultStorage/fsRetrieve/bd/9f/bd9f18b129134aaa96cfda4101fc8f54.dcm"
1.2.276.0.7230010.3.1.2.8323329.12038.1517874362.713890,"/defaultStorage/fsRetrieve/b6/6f/b66f4058b8cd44e483fbaef25c743cf7.dcm"
1.2.276.0.7230010.3.1.2.8323329.17076.1517874401.199559,"/defaultStorage/fsRetrieve/d2/10/d2105b8c25b04e5da74909f281a3fafd.dcm"
1.2.276.0.7230010.3.1.2.8323329.13928.1517874375.569213,"/defaultStorage/fsRetrieve/f2/f9/f2f949f5dfef45a9a96c33aaa6e0b1c2.dcm"
1.2.276.0.7230010.3.1.2.8323329.4764.1517874309.650613,"/defaultStorage/fsRetrieve/a3/a8/a3a8a6fd7b8d4af38c378203c8162bc5.dcm"
1.2.276.0.7230010.3.1.2.8323329.24692.1517874456.105560,"/defaultStorage/fsRetrieve/6f/89/6f898eeaed3b45e0a23b907cbe524d74.dcm"
1.2.276.0.7230010.3.1.2.8323329.16298.1517874396.69233,"/defaultStorage/fsRetrieve/9c/a5/9ca5689d26bd4f15bedfd4edb9197ea8.dcm"
1.2.276.0.7230010.3.1.2.8323329.5728.1517874317.855737,"/defaultStorage/fsRetrieve/bf/1f/bf1f99e99f3b4415bb4b270cb8fae8d8.dcm"
1.2.276.0.7230010.3.1.2.8323329.23724.1517874449.617370,"/defaultStorage/fsRetrieve/24/9c/249cef9791024e259c88d40ce451471c.dcm"
1.2.276.0.7230010.3.1.2.8323329.7781.1517874333.582031,"/defaultStorage/fsRetrieve/5e/a1/5ea166122bf2453d86daf41c486b602f.dcm"
1.2.276.0.7230010.3.1.2.8323329.10289.1517874347.891450,"/defaultStorage/fsRetrieve/21/ac/21ac7a2bbe2a42a1aa8015f27b675af3.dcm"
1.2.276.0.7230010.3.1.2.8323329.2649.1517874297.691595,"/defaultStorage/fsRetrieve/31/26/312641fed71f423c94cc5d1add3760c8.dcm"
1.2.276.0.7230010.3.1.2.8323329.18901.1517874414.236835,"/defaultStorage/fsRetrieve/05/36/053665efbf4d47aeb4b3ad567b3cce79.dcm"
1.2.276.0.7230010.3.1.2.8323329.18622.1517874412.648898,"/defaultStorage/fsRetrieve/fd/9b/fd9ba8c0456a4e9f9777327370279b08.dcm"
1.2.276.0.7230010.3.1.2.8323329.21867.1517874437.529825,"/defaultStorage/fsRetrieve/92/d0/92d079bc96b5402f93ac4361f095fb29.dcm"
1.2.276.0.7230010.3.1.2.8323329.29767.1517874493.686623,"/defaultStorage/fsRetrieve/b5/23/b52309cf2de1460282ca8fc724e8114e.dcm"
1.2.276.0.7230010.3.1.2.8323329.11189.1517874357.93691,"/defaultStorage/fsRetrieve/0a/a3/0aa3aee024d044b9a3b1c97bc75dc5ab.dcm"
1.2.276.0.7230010.3.1.2.8323329.11031.1517874356.235732,"/defaultStorage/fsRetrieve/97/4d/974d04f0f3b04ae993e5190ba6d75cac.dcm"
1.2.276.0.7230010.3.1.2.8323329.26671.1517874473.492866,"/defaultStorage/fsRetrieve/35/28/3528d46203ce41c68d1ddc6fdba88ed3.dcm"
1.2.276.0.7230010.3.1.2.8323329.16744.1517874399.285001,"/defaultStorage/fsRetrieve/7e/13/7e13693feb7f4493a451f5a77572739a.dcm"
1.2.276.0.7230010.3.1.2.8323329.5203.1517874311.954568,"/defaultStorage/fsRetrieve/f5/8f/f58f407bb2364bd8a5ed2dbd12a5a0ae.dcm"
1.2.276.0.7230010.3.1.2.8323329.28047.1517874482.942317,"/defaultStorage/fsRetrieve/dc/50/dc500055e8474c708000f351fe434b0f.dcm"
1.2.276.0.7230010.3.1.2.8323329.23698.1517874449.493690,"/defaultStorage/fsRetrieve/9b/cd/9bcd9b25584e419f84c0c993b89c710d.dcm"
1.2.276.0.7230010.3.1.2.8323329.18554.1517874411.408085,"/defaultStorage/fsRetrieve/50/11/50116d2228a34bb0a55f9443b40f5e24.dcm"
1.2.276.0.7230010.3.1.2.8323329.14289.1517874378.589638,"/defaultStorage/fsRetrieve/a2/19/a219aae886044e98905007f166cf0265.dcm"
1.2.276.0.7230010.3.1.2.8323329.9837.1517874345.266011,"/defaultStorage/fsRetrieve/bd/b6/bdb682dbe4764e8f8fe82ed1f8bbdd14.dcm"
1.2.276.0.7230010.3.1.2.8323329.22593.1517874442.568609,"/defaultStorage/fsRetrieve/fb/20/fb20328d0278453d8c026bade46708d7.dcm"
1.2.276.0.7230010.3.1.2.8323329.14710.1517874381.425139,"/defaultStorage/fsRetrieve/e3/42/e342c989200d422dba59ce2a2412aceb.dcm"
1.2.276.0.7230010.3.1.2.8323329.3261.1517874301.119835,"/defaultStorage/fsRetrieve/6d/b3/6db36aa53e0a4a298c5e132d71ad63be.dcm"
1.2.276.0.7230010.3.1.2.8323329.23699.1517874449.514355,"/defaultStorage/fsRetrieve/25/e1/25e19c145d3b47a99c5d00c6ab5bbeec.dcm"
1.2.276.0.7230010.3.1.2.8323329.8097.1517874335.540737,"/defaultStorage/fsRetrieve/1a/8c/1a8cf2639f4a487791a27c839cdf92c9.dcm"
1.2.276.0.7230010.3.1.2.8323329.17583.1517874404.890831,"/defaultStorage/fsRetrieve/31/70/3170c2552ac046d48919f8194dc6f3a9.dcm"
1.2.276.0.7230010.3.1.2.8323329.31497.1517874509.318556,"/defaultStorage/fsRetrieve/69/01/6901c4b0f4ae4545a0e7a506837eb9f1.dcm"
1.2.276.0.7230010.3.1.2.8323329.5887.1517874318.837218,"/defaultStorage/fsRetrieve/65/ed/65ed1195ed7d4b009e8266d0cebb136e.dcm"
1.2.276.0.7230010.3.1.2.8323329.19477.1517874418.229031,"/defaultStorage/fsRetrieve/0f/c7/0fc7dd061dc64413aea600d29611a8aa.dcm"
1.2.276.0.7230010.3.1.2.8323329.30958.1517874505.307229,"/defaultStorage/fsRetrieve/f1/19/f11983d495ca479087089681482a4926.dcm"
1.2.276.0.7230010.3.1.2.8323329.9711.1517874344.507309,"/defaultStorage/fsRetrieve/32/d6/32d6a5d19f334a8797200ee47c2eb8b0.dcm"
1.2.276.0.7230010.3.1.2.8323329.28313.1517874484.518318,"/defaultStorage/fsRetrieve/16/4c/164c836a1ecf485ea45d945a5e42ff2b.dcm"
1.2.276.0.7230010.3.1.2.8323329.9908.1517874345.642266,"/defaultStorage/fsRetrieve/04/2f/042f345363ea488e90eccda4c2101947.dcm"
1.2.276.0.7230010.3.1.2.8323329.26685.1517874473.562666,"/defaultStorage/fsRetrieve/b0/d9/b0d95db6cec14447970cc440681c3056.dcm"
1.2.276.0.7230010.3.1.2.8323329.12618.1517874366.694648,"/defaultStorage/fsRetrieve/8c/8c/8c8cb84ff6644fb98962ac96e339896e.dcm"
1.2.276.0.7230010.3.1.2.8323329.9582.1517874343.841715,"/defaultStorage/fsRetrieve/35/91/3591a460aaa048e6b7e6b387fbc5499a.dcm"
1.2.276.0.7230010.3.1.2.8323329.14991.1517874382.951968,"/defaultStorage/fsRetrieve/d6/a6/d6a638db0a7d45c59647b361e62cf76b.dcm"
1.2.276.0.7230010.3.1.2.8323329.18288.1517874409.664730,"/defaultStorage/fsRetrieve/59/ae/59aec28e84064521b93b047f7f789224.dcm"
1.2.276.0.7230010.3.1.2.8323329.18591.1517874412.477109,"/defaultStorage/fsRetrieve/18/f1/18f18b202783455bb9f1259aa8878ee9.dcm"
1.2.276.0.7230010.3.1.2.8323329.29857.1517874494.260394,"/defaultStorage/fsRetrieve/1d/cd/1dcd231517ea40caacd128283a00c165.dcm"
1.2.276.0.7230010.3.1.2.8323329.19422.1517874417.948577,"/defaultStorage/fsRetrieve/a6/98/a698bc24843a4b0cad7e5ddc017de7ae.dcm"
1.2.276.0.7230010.3.1.2.8323329.1713.1517874292.423284,"/defaultStorage/fsRetrieve/c1/10/c110a293d58649819bcb345b00982af8.dcm"
1.2.276.0.7230010.3.1.2.8323329.19313.1517874416.600225,"/defaultStorage/fsRetrieve/11/2b/112bac39721e4d6295af75966e40d81f.dcm"
1.2.276.0.7230010.3.1.2.8323329.6045.1517874319.746162,"/defaultStorage/fsRetrieve/40/7d/407d8314a6ce423e9bd1581a302bd25f.dcm"
1.2.276.0.7230010.3.1.2.8323329.29988.1517874494.907820,"/defaultStorage/fsRetrieve/b9/d4/b9d453de6e384ab7a9a2572b106709e4.dcm"
1.2.276.0.7230010.3.1.2.8323329.12048.1517874362.784176,"/defaultStorage/fsRetrieve/4e/ea/4eea11c363b94569b3ae8b7faa7d56e4.dcm"
1.2.276.0.7230010.3.1.2.8323329.17537.1517874404.649992,"/defaultStorage/fsRetrieve/ad/5e/ad5ed11b92274b43b9bce77307beee84.dcm"
1.2.276.0.7230010.3.1.2.8323329.27995.1517874482.600937,"/defaultStorage/fsRetrieve/13/10/13106e69276a46a49ef682f9aed20f04.dcm"
1.2.276.0.7230010.3.1.2.8323329.18057.1517874408.325288,"/defaultStorage/fsRetrieve/d6/8d/d68d00ccd268480faae5334bfc3f200d.dcm"
1.2.276.0.7230010.3.1.2.8323329.26841.1517874474.455374,"/defaultStorage/fsRetrieve/bf/ea/bfeab3643db24dc8ae0374fa867425bf.dcm"
1.2.276.0.7230010.3.1.2.8323329.9687.1517874344.388358,"/defaultStorage/fsRetrieve/a6/50/a6509b23ff3c483c8bd9d6faece5b0e1.dcm"
1.2.276.0.7230010.3.1.2.8323329.17415.1517874403.948407,"/defaultStorage/fsRetrieve/58/55/585522b2ca1149fcb64d840786f78c06.dcm"
1.2.276.0.7230010.3.1.2.8323329.7927.1517874334.472867,"/defaultStorage/fsRetrieve/ca/9e/ca9e558e2b2e452dbae44f174fcf8609.dcm"
1.2.276.0.7230010.3.1.2.8323329.18969.1517874414.574949,"/defaultStorage/fsRetrieve/1c/45/1c4508dc41d64ed0ab35a7814fa37849.dcm"
1.2.276.0.7230010.3.1.2.8323329.28491.1517874485.440842,"/defaultStorage/fsRetrieve/67/d2/67d25e6f324c4891bf9083c20223009e.dcm"
1.2.276.0.7230010.3.1.2.8323329.13693.1517874374.127021,"/defaultStorage/fsRetrieve/55/8d/558d4c95f4974cd7b43c7370d7a6a80c.dcm"
1.2.276.0.7230010.3.1.2.8323329.20744.1517874429.583721,"/defaultStorage/fsRetrieve/05/67/056734043292420bab47a46ffc9fb746.dcm"
1.2.276.0.7230010.3.1.2.8323329.23281.1517874447.197174,"/defaultStorage/fsRetrieve/32/0d/320dad996c894c19afe316519439bf24.dcm"
1.2.276.0.7230010.3.1.2.8323329.20500.1517874428.433135,"/defaultStorage/fsRetrieve/bb/e3/bbe3cdfedd894321a2b2e22f25035aed.dcm"
1.2.276.0.7230010.3.1.2.8323329.31209.1517874506.743900,"/defaultStorage/fsRetrieve/b4/b8/b4b82835b3ce4cb4862b4ce2f3cc5323.dcm"
1.2.276.0.7230010.3.1.2.8323329.21500.1517874434.530315,"/defaultStorage/fsRetrieve/ef/bb/efbb24b6cd5049628b89e7c56f2b3016.dcm"
1.2.276.0.7230010.3.1.2.8323329.24362.1517874454.20622,"/defaultStorage/fsRetrieve/83/bc/83bc371a4e924b519c99d4373ad1fb3b.dcm"
1.2.276.0.7230010.3.1.2.8323329.22095.1517874438.836094,"/defaultStorage/fsRetrieve/1d/f0/1df0060a62e146c0bc4ce8a418579631.dcm"
1.2.276.0.7230010.3.1.2.8323329.26075.1517874469.281981,"/defaultStorage/fsRetrieve/9d/9f/9d9f28875b4d4683a4b1cb958921b570.dcm"
1.2.276.0.7230010.3.1.2.8323329.28940.1517874488.655874,"/defaultStorage/fsRetrieve/1b/90/1b9043cf4d624e1893ae7c57c7d8d503.dcm"
1.2.276.0.7230010.3.1.2.8323329.25630.1517874465.963822,"/defaultStorage/fsRetrieve/7b/9a/7b9abc5dfc1b49988eff5df611d197a9.dcm"
1.2.276.0.7230010.3.1.2.8323329.26412.1517874471.349840,"/defaultStorage/fsRetrieve/8d/d5/8dd5641e390f41979f78c451be3ba88f.dcm"
1.2.276.0.7230010.3.1.2.8323329.12067.1517874362.888511,"/defaultStorage/fsRetrieve/f4/e0/f4e06c21df8448ac8798ef96b98013b8.dcm"
1.2.276.0.7230010.3.1.2.8323329.30265.1517874496.978249,"/defaultStorage/fsRetrieve/21/55/21553555f9f241fbb3997f2298edec9c.dcm"
1.2.276.0.7230010.3.1.2.8323329.5453.1517874316.460026,"/defaultStorage/fsRetrieve/0d/8b/0d8b28f2fc8443fba509ce0823d3011b.dcm"
1.2.276.0.7230010.3.1.2.8323329.20187.1517874424.899034,"/defaultStorage/fsRetrieve/86/aa/86aae35717104a8c914819aa637f09a1.dcm"
1.2.276.0.7230010.3.1.2.8323329.12233.1517874363.785032,"/defaultStorage/fsRetrieve/02/e3/02e31a6699aa4b85b9f283c80ac13ce1.dcm"
1.2.276.0.7230010.3.1.2.8323329.9526.1517874343.596291,"/defaultStorage/fsRetrieve/c4/f8/c4f8ff00f2a3403eb4ce11e2c1a1cd99.dcm"
1.2.276.0.7230010.3.1.2.8323329.25771.1517874467.576509,"/defaultStorage/fsRetrieve/44/74/447476d5400d41d299c150514d94d523.dcm"
1.2.276.0.7230010.3.1.2.8323329.7278.1517874330.707570,"/defaultStorage/fsRetrieve/ce/1c/ce1ce313a4294792bb31b426ea025ae2.dcm"
1.2.276.0.7230010.3.1.2.8323329.24338.1517874453.937299,"/defaultStorage/fsRetrieve/b8/7a/b87a8a6c5882453d904018d8da41e0cb.dcm"
1.2.276.0.7230010.3.1.2.8323329.16938.1517874400.320033,"/defaultStorage/fsRetrieve/7a/fe/7afe92ba09884938a7bffa361e583e86.dcm"
1.2.276.0.7230010.3.1.2.8323329.7197.1517874330.274465,"/defaultStorage/fsRetrieve/e4/5c/e45c507ca2ed457e84fa6dcf6de0b1ec.dcm"
1.2.276.0.7230010.3.1.2.8323329.26396.1517874471.270572,"/defaultStorage/fsRetrieve/9c/c2/9cc24b7b72524831858ea17f1405f10e.dcm"
1.2.276.0.7230010.3.1.2.8323329.31407.1517874508.720666,"/defaultStorage/fsRetrieve/f4/a6/f4a6f807ef43469a963cce36f123d1a9.dcm"
1.2.276.0.7230010.3.1.2.8323329.3090.1517874300.96879,"/defaultStorage/fsRetrieve/96/03/960332b92fe646e399acce5a491123ee.dcm"
1.2.276.0.7230010.3.1.2.8323329.27027.1517874475.374590,"/defaultStorage/fsRetrieve/d1/fd/d1fd09f5776a49f2838764b331fa65cd.dcm"
1.2.276.0.7230010.3.1.2.8323329.14036.1517874377.109392,"/defaultStorage/fsRetrieve/6a/d0/6ad092fa265e4e9885583f296780d3d8.dcm"
1.2.276.0.7230010.3.1.2.8323329.11040.1517874356.263592,"/defaultStorage/fsRetrieve/6c/c1/6cc188d517344fad8d7b908fba8935e2.dcm"
1.2.276.0.7230010.3.1.2.8323329.9786.1517874345.11591,"/defaultStorage/fsRetrieve/31/50/315053c8bc024d8b8a64863fd772eaa2.dcm"
1.2.276.0.7230010.3.1.2.8323329.31124.1517874506.265783,"/defaultStorage/fsRetrieve/11/f7/11f704a497a04c4fbb678cdf6148869a.dcm"
1.2.276.0.7230010.3.1.2.8323329.18482.1517874410.865035,"/defaultStorage/fsRetrieve/35/76/3576b7e60fb64c97b14bb09c60bbf9c5.dcm"
1.2.276.0.7230010.3.1.2.8323329.17811.1517874406.293103,"/defaultStorage/fsRetrieve/d2/fb/d2fb0d0e55914c77b061c75f3a29a1bb.dcm"
1.2.276.0.7230010.3.1.2.8323329.29065.1517874489.448057,"/defaultStorage/fsRetrieve/81/0d/810df816ca8e436fab80e7529e385cb6.dcm"
1.2.276.0.7230010.3.1.2.8323329.3779.1517874304.43299,"/defaultStorage/fsRetrieve/c9/b9/c9b92bf215a541c2b39669ce4378a56d.dcm"
1.2.276.0.7230010.3.1.2.8323329.24441.1517874454.484614,"/defaultStorage/fsRetrieve/8f/ee/8feef4d405404fd996567127c5402286.dcm"
1.2.276.0.7230010.3.1.2.8323329.30479.1517874500.324338,"/defaultStorage/fsRetrieve/58/0b/580b6ca8bc7645bc8784a45a84126733.dcm"
1.2.276.0.7230010.3.1.2.8323329.3415.1517874301.917334,"/defaultStorage/fsRetrieve/a9/35/a935c453991a4e32b4523eb31a4861d7.dcm"
1.2.276.0.7230010.3.1.2.8323329.31051.1517874505.883644,"/defaultStorage/fsRetrieve/09/4a/094a70db4f70416da5e2c98bb566b670.dcm"
1.2.276.0.7230010.3.1.2.8323329.23106.1517874445.664146,"/defaultStorage/fsRetrieve/fe/16/fe164242f89b460bb4707a7e7ab9635b.dcm"
1.2.276.0.7230010.3.1.2.8323329.10882.1517874354.670258,"/defaultStorage/fsRetrieve/f0/69/f06970c79384484ea5f9b519bf706e74.dcm"
1.2.276.0.7230010.3.1.2.8323329.9080.1517874341.7581,"/defaultStorage/fsRetrieve/9e/49/9e49926f00b64f5c9be4de381826483d.dcm"
1.2.276.0.7230010.3.1.2.8323329.12508.1517874365.436809,"/defaultStorage/fsRetrieve/d3/46/d346e079a7284d1aa28d74dcd537573a.dcm"
1.2.276.0.7230010.3.1.2.8323329.5955.1517874319.216081,"/defaultStorage/fsRetrieve/9e/43/9e43121dde0041f3a25bc6c4179b55a4.dcm"
1.2.276.0.7230010.3.1.2.8323329.30770.1517874504.313732,"/defaultStorage/fsRetrieve/ff/27/ff27761365bb44ca981ba8d7b2e47a1c.dcm"
1.2.276.0.7230010.3.1.2.8323329.14757.1517874381.691508,"/defaultStorage/fsRetrieve/e9/38/e938e7f231634bec850023adb072d29d.dcm"
1.2.276.0.7230010.3.1.2.8323329.2073.1517874294.303881,"/defaultStorage/fsRetrieve/39/80/3980e7ef843245f7ae3285a326a2ae81.dcm"
1.2.276.0.7230010.3.1.2.8323329.13934.1517874375.602592,"/defaultStorage/fsRetrieve/01/03/010365165b234f20a186a8fac22733cb.dcm"
1.2.276.0.7230010.3.1.2.8323329.29472.1517874492.60399,"/defaultStorage/fsRetrieve/d5/55/d5557073ab744097ba47fbcb97b66916.dcm"
1.2.276.0.7230010.3.1.2.8323329.17240.1517874403.7480,"/defaultStorage/fsRetrieve/46/1d/461dc28b2429420a8a662d4843d80b62.dcm"
